birdId,group,family,alphabeticalName,order,birdName,rarityType,habitat,SABAP2Ref,illustrationFile,mapFile,thumbnailFile,photosLocation,sonogramFile,sonogramName,soundName,resourceName,plateName,thumbnailName,mapNameBasic,mapNameZoomed,mapBarName,photoName,afrikaansName
351,Raptors,Vultures,"Vulture, White-headed",05_02_07,White-headed Vulture,uncommon,TBC,109,Birds/Raptors/Vultures/White-headed Vulture/birdviewillustration,Birds/Raptors/Vultures/White-headed Vulture/map,Birds/Raptors/Vultures/White-headed Vulture/thumbnail,Birds/Raptors/Vultures/White-headed Vulture/Photos/,Birds/Raptors/Vultures/White-headed Vulture/sonogram,vulture_white_headed_sonogram,vulture_white_headed_sound,vulture_white_headed,vulture_white_headed_plate,vulture_white_headed_thumbnail,map_vulture_white_headed_b,map_vulture_white_headed_z,bar_vulture_white_headed,vulture_whiteheaded,Witkopaasvoël
352,Raptors,Vultures,"Vulture, Lappet-faced",05_02_08,Lappet-faced Vulture,uncommon,TBC,108,Birds/Raptors/Vultures/Lappet-faced Vulture/birdviewillustration,Birds/Raptors/Vultures/Lappet-faced Vulture/map,Birds/Raptors/Vultures/Lappet-faced Vulture/thumbnail,Birds/Raptors/Vultures/Lappet-faced Vulture/Photos/,Birds/Raptors/Vultures/Lappet-faced Vulture/sonogram,vulture_lappet_faced_sonogram,vulture_lappet_faced_sound,vulture_lappet_faced,vulture_lappet_faced_plate,vulture_lappet_faced_thumbnail,map_vulture_lappet_faced_b,map_vulture_lappet_faced_z,bar_vulture_lappet_faced,vulture_lappetfaced,Swartaasvoël
353,Raptors,Snake Eagles,"Eagle, Southern Banded Snake",05_03_01,Southern Banded Snake Eagle,rare,TBC,147,Birds/Raptors/Snake Eagles/Southern Banded Snake Eagle/birdviewillustration,Birds/Raptors/Snake Eagles/Southern Banded Snake Eagle/map,Birds/Raptors/Snake Eagles/Southern Banded Snake Eagle/thumbnail,Birds/Raptors/Snake Eagles/Southern Banded Snake Eagle/Photos/,Birds/Raptors/Snake Eagles/Southern Banded Snake Eagle/sonogram,eagle_southern_banded_snake_sonogram,eagle_southern_banded_snake_sound,eagle_southern_banded_snake,eagle_southern_banded_snake_plate,eagle_southern_banded_snake_thumbnail,map_eagle_southern_banded_snake_b,map_eagle_southern_banded_snake_z,bar_eagle_southern_banded_snake,eagle_southern_banded_snake,Dubbelbandslangarend
354,Raptors,Snake Eagles,"Eagle, Western Banded Snake ",05_03_02,Western Banded Snake Eagle,rare,TBC,148,Birds/Raptors/Snake Eagles/Western Banded Snake Eagle/birdviewillustration,Birds/Raptors/Snake Eagles/Western Banded Snake Eagle/map,Birds/Raptors/Snake Eagles/Western Banded Snake Eagle/thumbnail,Birds/Raptors/Snake Eagles/Western Banded Snake Eagle/Photos/,Birds/Raptors/Snake Eagles/Western Banded Snake Eagle/sonogram,eagle_western_banded_snake__sonogram,eagle_western_banded_snake__sound,eagle_western_banded_snake_,eagle_western_banded_snake__plate,eagle_western_banded_snake__thumbnail,map_eagle_western_banded_snake__b,map_eagle_western_banded_snake__z,bar_eagle_western_banded_snake_,eagle_western_banded_snake_,Enkelbandslangarend
355,Raptors,Snake Eagles,"Eagle, Black-chested Snake ",05_03_03,Black-chested Snake Eagle,common,TBC,146,Birds/Raptors/Snake Eagles/Black-chested Snake Eagle/birdviewillustration,Birds/Raptors/Snake Eagles/Black-chested Snake Eagle/map,Birds/Raptors/Snake Eagles/Black-chested Snake Eagle/thumbnail,Birds/Raptors/Snake Eagles/Black-chested Snake Eagle/Photos/,Birds/Raptors/Snake Eagles/Black-chested Snake Eagle/sonogram,eagle_black_chested_snake__sonogram,eagle_black_chested_snake__sound,eagle_black_chested_snake_,eagle_black_chested_snake__plate,eagle_black_chested_snake__thumbnail,map_eagle_black_chested_snake__b,map_eagle_black_chested_snake__z,bar_eagle_black_chested_snake_,eagle_blackchested_snake_,Swartborsslangarend
356,Raptors,Snake Eagles,"Eagle, Brown Snake ",05_03_04,Brown Snake Eagle,common,TBC,145,Birds/Raptors/Snake Eagles/Brown Snake Eagle/birdviewillustration,Birds/Raptors/Snake Eagles/Brown Snake Eagle/map,Birds/Raptors/Snake Eagles/Brown Snake Eagle/thumbnail,Birds/Raptors/Snake Eagles/Brown Snake Eagle/Photos/,Birds/Raptors/Snake Eagles/Brown Snake Eagle/sonogram,eagle_brown_snake__sonogram,eagle_brown_snake__sound,eagle_brown_snake_,eagle_brown_snake__plate,eagle_brown_snake__thumbnail,map_eagle_brown_snake__b,map_eagle_brown_snake__z,bar_eagle_brown_snake_,eagle_brown_snake_,Bruinslangarend
357,Raptors,Snake Eagles,Bateleur,05_03_05,Bateleur,uncommon,TBC,151,Birds/Raptors/Snake Eagles/Bateleur/birdviewillustration,Birds/Raptors/Snake Eagles/Bateleur/map,Birds/Raptors/Snake Eagles/Bateleur/thumbnail,Birds/Raptors/Snake Eagles/Bateleur/Photos/,Birds/Raptors/Snake Eagles/Bateleur/sonogram,bateleur_sonogram,bateleur_sound,bateleur,bateleur_plate,bateleur_thumbnail,map_bateleur_b,map_bateleur_z,bar_bateleur,bateleur,Berghaan
358,Raptors,Eagles,"Eagle, Verreaux's",05_04_01,Verreaux's Eagle,uncommon,TBC,133,Birds/Raptors/Eagles/Verreaux's Eagle/birdviewillustration,Birds/Raptors/Eagles/Verreaux's Eagle/map,Birds/Raptors/Eagles/Verreaux's Eagle/thumbnail,Birds/Raptors/Eagles/Verreaux's Eagle/Photos/,Birds/Raptors/Eagles/Verreaux's Eagle/sonogram,eagle_verreauxs_sonogram,eagle_verreauxs_sound,eagle_verreauxs,eagle_verreauxs_plate,eagle_verreauxs_thumbnail,map_eagle_verreauxs_b,map_eagle_verreauxs_z,bar_eagle_verreauxs,eagle_verreauxs,Witkruisarend
359,Raptors,Eagles,"Eagle, Crowned",05_04_02,Crowned Eagle,uncommon,TBC,143,Birds/Raptors/Eagles/Crowned Eagle/birdviewillustration,Birds/Raptors/Eagles/Crowned Eagle/map,Birds/Raptors/Eagles/Crowned Eagle/thumbnail,Birds/Raptors/Eagles/Crowned Eagle/Photos/,Birds/Raptors/Eagles/Crowned Eagle/sonogram,eagle_crowned_sonogram,eagle_crowned_sound,eagle_crowned,eagle_crowned_plate,eagle_crowned_thumbnail,map_eagle_crowned_b,map_eagle_crowned_z,bar_eagle_crowned,eagle_crowned,Kroonarend
360,Raptors,Eagles,"Eagle, Martial",05_04_03,Martial Eagle,uncommon,TBC,142,Birds/Raptors/Eagles/Martial Eagle/birdviewillustration,Birds/Raptors/Eagles/Martial Eagle/map,Birds/Raptors/Eagles/Martial Eagle/thumbnail,Birds/Raptors/Eagles/Martial Eagle/Photos/,Birds/Raptors/Eagles/Martial Eagle/sonogram,eagle_martial_sonogram,eagle_martial_sound,eagle_martial,eagle_martial_plate,eagle_martial_thumbnail,map_eagle_martial_b,map_eagle_martial_z,bar_eagle_martial,eagle_martial,Breëkoparend
361,Raptors,Eagles,"Eagle, Tawny",05_04_04,Tawny Eagle,uncommon,TBC,134,Birds/Raptors/Eagles/Tawny Eagle/birdviewillustration,Birds/Raptors/Eagles/Tawny Eagle/map,Birds/Raptors/Eagles/Tawny Eagle/thumbnail,Birds/Raptors/Eagles/Tawny Eagle/Photos/,Birds/Raptors/Eagles/Tawny Eagle/sonogram,eagle_tawny_sonogram,eagle_tawny_sound,eagle_tawny,eagle_tawny_plate,eagle_tawny_thumbnail,map_eagle_tawny_b,map_eagle_tawny_z,bar_eagle_tawny,eagle_tawny,Roofarend
362,Raptors,Eagles,"Eagle, Steppe",05_04_05,Steppe Eagle,rare,TBC,135,Birds/Raptors/Eagles/Steppe Eagle/birdviewillustration,Birds/Raptors/Eagles/Steppe Eagle/map,Birds/Raptors/Eagles/Steppe Eagle/thumbnail,Birds/Raptors/Eagles/Steppe Eagle/Photos/,Birds/Raptors/Eagles/Steppe Eagle/sonogram,eagle_steppe_sonogram,eagle_steppe_sound,eagle_steppe,eagle_steppe_plate,eagle_steppe_thumbnail,map_eagle_steppe_b,map_eagle_steppe_z,bar_eagle_steppe,eagle_steppe,Steppe-arend
363,Raptors,Eagles,"Eagle, Lesser Spotted",05_04_06,Lesser Spotted Eagle,uncommon,TBC,136,Birds/Raptors/Eagles/Lesser Spotted Eagle/birdviewillustration,Birds/Raptors/Eagles/Lesser Spotted Eagle/map,Birds/Raptors/Eagles/Lesser Spotted Eagle/thumbnail,Birds/Raptors/Eagles/Lesser Spotted Eagle/Photos/,Birds/Raptors/Eagles/Lesser Spotted Eagle/sonogram,eagle_lesser_spotted_sonogram,eagle_lesser_spotted_sound,eagle_lesser_spotted,eagle_lesser_spotted_plate,eagle_lesser_spotted_thumbnail,map_eagle_lesser_spotted_b,map_eagle_lesser_spotted_z,bar_eagle_lesser_spotted,eagle_lesser_spotted,Gevlekte Arend
364,Raptors,Eagles,"Eagle, Wahlberg's",05_04_07,Wahlberg's Eagle,common,TBC,137,Birds/Raptors/Eagles/Wahlberg's Eagle/birdviewillustration,Birds/Raptors/Eagles/Wahlberg's Eagle/map,Birds/Raptors/Eagles/Wahlberg's Eagle/thumbnail,Birds/Raptors/Eagles/Wahlberg's Eagle/Photos/,Birds/Raptors/Eagles/Wahlberg's Eagle/sonogram,eagle_wahlbergs_sonogram,eagle_wahlbergs_sound,eagle_wahlbergs,eagle_wahlbergs_plate,eagle_wahlbergs_thumbnail,map_eagle_wahlbergs_b,map_eagle_wahlbergs_z,bar_eagle_wahlbergs,eagle_wahlbergs,Bruinarend
365,Raptors,Eagles,"Eagle, Booted",05_04_08,Booted Eagle,uncommon,TBC,139,Birds/Raptors/Eagles/Booted Eagle/birdviewillustration,Birds/Raptors/Eagles/Booted Eagle/map,Birds/Raptors/Eagles/Booted Eagle/thumbnail,Birds/Raptors/Eagles/Booted Eagle/Photos/,Birds/Raptors/Eagles/Booted Eagle/sonogram,eagle_booted_sonogram,eagle_booted_sound,eagle_booted,eagle_booted_plate,eagle_booted_thumbnail,map_eagle_booted_b,map_eagle_booted_z,bar_eagle_booted,eagle_booted,Dwergarend
366,Raptors,Eagles,"Hawk-Eagle, Ayres's",05_04_09,Ayres's Hawk-Eagle,rare,TBC,140,Birds/Raptors/Eagles/Ayres's Hawk-Eagle/birdviewillustration,Birds/Raptors/Eagles/Ayres's Hawk-Eagle/map,Birds/Raptors/Eagles/Ayres's Hawk-Eagle/thumbnail,Birds/Raptors/Eagles/Ayres's Hawk-Eagle/Photos/,Birds/Raptors/Eagles/Ayres's Hawk-Eagle/sonogram,hawk_eagle_ayress_sonogram,hawk_eagle_ayress_sound,hawk_eagle_ayress,hawk_eagle_ayress_plate,hawk_eagle_ayress_thumbnail,map_hawk_eagle_ayress_b,map_hawk_eagle_ayress_z,bar_hawk_eagle_ayress,hawkeagle_ayress,Kleinjagarend
367,Raptors,Eagles,"Hawk-Eagle, African",05_04_10,African Hawk-Eagle,uncommon,TBC,141,Birds/Raptors/Eagles/African Hawk-Eagle/birdviewillustration,Birds/Raptors/Eagles/African Hawk-Eagle/map,Birds/Raptors/Eagles/African Hawk-Eagle/thumbnail,Birds/Raptors/Eagles/African Hawk-Eagle/Photos/,Birds/Raptors/Eagles/African Hawk-Eagle/sonogram,hawk_eagle_african_sonogram,hawk_eagle_african_sound,hawk_eagle_african,hawk_eagle_african_plate,hawk_eagle_african_thumbnail,map_hawk_eagle_african_b,map_hawk_eagle_african_z,bar_hawk_eagle_african,hawkeagle_african,Grootjagarend
368,Raptors,Eagles,"Eagle, Long-crested",05_04_11,Long-crested Eagle,uncommon,TBC,138,Birds/Raptors/Eagles/Long-crested Eagle/birdviewillustration,Birds/Raptors/Eagles/Long-crested Eagle/map,Birds/Raptors/Eagles/Long-crested Eagle/thumbnail,Birds/Raptors/Eagles/Long-crested Eagle/Photos/,Birds/Raptors/Eagles/Long-crested Eagle/sonogram,eagle_long_crested_sonogram,eagle_long_crested_sound,eagle_long_crested,eagle_long_crested_plate,eagle_long_crested_thumbnail,map_eagle_long_crested_b,map_eagle_long_crested_z,bar_eagle_long_crested,eagle_longcrested,Langkuifarend
369,Raptors,Buzzards,"Buzzard, Jackal",05_05_01,Jackal Buzzard,common,TBC,152,Birds/Raptors/Buzzards/Jackal Buzzard/birdviewillustration,Birds/Raptors/Buzzards/Jackal Buzzard/map,Birds/Raptors/Buzzards/Jackal Buzzard/thumbnail,Birds/Raptors/Buzzards/Jackal Buzzard/Photos/,Birds/Raptors/Buzzards/Jackal Buzzard/sonogram,buzzard_jackal_sonogram,buzzard_jackal_sound,buzzard_jackal,buzzard_jackal_plate,buzzard_jackal_thumbnail,map_buzzard_jackal_b,map_buzzard_jackal_z,bar_buzzard_jackal,buzzard_jackal,Rooiborsjakkalsvoël
370,Raptors,Buzzards,"Buzzard, Augur",05_05_02,Augur Buzzard,rare,TBC,153,Birds/Raptors/Buzzards/Augur Buzzard/birdviewillustration,Birds/Raptors/Buzzards/Augur Buzzard/map,Birds/Raptors/Buzzards/Augur Buzzard/thumbnail,Birds/Raptors/Buzzards/Augur Buzzard/Photos/,Birds/Raptors/Buzzards/Augur Buzzard/sonogram,buzzard_augur_sonogram,buzzard_augur_sound,buzzard_augur,buzzard_augur_plate,buzzard_augur_thumbnail,map_buzzard_augur_b,map_buzzard_augur_z,bar_buzzard_augur,buzzard_augur,Witborsjakkalsvoël
371,Raptors,Buzzards,"Buzzard, Forest",05_05_03,Forest Buzzard,uncommon,TBC,155,Birds/Raptors/Buzzards/Forest Buzzard/birdviewillustration,Birds/Raptors/Buzzards/Forest Buzzard/map,Birds/Raptors/Buzzards/Forest Buzzard/thumbnail,Birds/Raptors/Buzzards/Forest Buzzard/Photos/,Birds/Raptors/Buzzards/Forest Buzzard/sonogram,buzzard_forest_sonogram,buzzard_forest_sound,buzzard_forest,buzzard_forest_plate,buzzard_forest_thumbnail,map_buzzard_forest_b,map_buzzard_forest_z,bar_buzzard_forest,buzzard_forest,Bosjakkalsvoël
372,Raptors,Buzzards,"Buzzard, Common",05_05_04,Common Buzzard,common,TBC,154,Birds/Raptors/Buzzards/Common Buzzard/birdviewillustration,Birds/Raptors/Buzzards/Common Buzzard/map,Birds/Raptors/Buzzards/Common Buzzard/thumbnail,Birds/Raptors/Buzzards/Common Buzzard/Photos/,Birds/Raptors/Buzzards/Common Buzzard/sonogram,buzzard_common_sonogram,buzzard_common_sound,buzzard_common,buzzard_common_plate,buzzard_common_thumbnail,map_buzzard_common_b,map_buzzard_common_z,bar_buzzard_common,buzzard_common,Bruinjakkalsvoël
373,Raptors,Buzzards,"Buzzard, Long-legged",05_05_05,Long-legged Buzzard,top,TBC,979,Birds/Raptors/Buzzards/Long-legged Buzzard/birdviewillustration,Birds/Raptors/Buzzards/Long-legged Buzzard/map,Birds/Raptors/Buzzards/Long-legged Buzzard/thumbnail,Birds/Raptors/Buzzards/Long-legged Buzzard/Photos/,Birds/Raptors/Buzzards/Long-legged Buzzard/sonogram,buzzard_long_legged_sonogram,buzzard_long_legged_sound,buzzard_long_legged,buzzard_long_legged_plate,buzzard_long_legged_thumbnail,map_buzzard_long_legged_b,map_buzzard_long_legged_z,bar_buzzard_long_legged,buzzard_longlegged,Langbeenjakkalsvoël
374,Raptors,Buzzards,"Buzzard, Red-necked",05_05_06,Red-necked Buzzard,top,TBC,2104,Birds/Raptors/Buzzards/Red-necked Buzzard/birdviewillustration,Birds/Raptors/Buzzards/Red-necked Buzzard/map,Birds/Raptors/Buzzards/Red-necked Buzzard/thumbnail,Birds/Raptors/Buzzards/Red-necked Buzzard/Photos/,Birds/Raptors/Buzzards/Red-necked Buzzard/sonogram,buzzard_red_necked_sonogram,buzzard_red_necked_sound,buzzard_red_necked,buzzard_red_necked_plate,buzzard_red_necked_thumbnail,map_buzzard_red_necked_b,map_buzzard_red_necked_z,bar_buzzard_red_necked,buzzard_rednecked,Rooinekjakkalsvoël
375,Raptors,Buzzards,"Buzzard, Grasshopper",05_05_07,Grasshopper Buzzard,top,TBC,2100,Birds/Raptors/Buzzards/Grasshopper Buzzard/birdviewillustration,Birds/Raptors/Buzzards/Grasshopper Buzzard/map,Birds/Raptors/Buzzards/Grasshopper Buzzard/thumbnail,Birds/Raptors/Buzzards/Grasshopper Buzzard/Photos/,Birds/Raptors/Buzzards/Grasshopper Buzzard/sonogram,buzzard_grasshopper_sonogram,buzzard_grasshopper_sound,buzzard_grasshopper,buzzard_grasshopper_plate,buzzard_grasshopper_thumbnail,map_buzzard_grasshopper_b,map_buzzard_grasshopper_z,bar_buzzard_grasshopper,buzzard_grasshopper,Rooivlerkjakkalsvoël
376,Raptors,Kites,"Kite, Black-winged",05_06_01,Black-winged Kite,common,TBC,130,Birds/Raptors/Kites/Black-winged Kite/birdviewillustration,Birds/Raptors/Kites/Black-winged Kite/map,Birds/Raptors/Kites/Black-winged Kite/thumbnail,Birds/Raptors/Kites/Black-winged Kite/Photos/,Birds/Raptors/Kites/Black-winged Kite/sonogram,kite_black_winged_sonogram,kite_black_winged_sound,kite_black_winged,kite_black_winged_plate,kite_black_winged_thumbnail,map_kite_black_winged_b,map_kite_black_winged_z,bar_kite_black_winged,kite_blackwinged,Blouvalk
377,Raptors,Kites,"Kite, Black",05_06_02,Black Kite,rare,TBC,128,Birds/Raptors/Kites/Black Kite/birdviewillustration,Birds/Raptors/Kites/Black Kite/map,Birds/Raptors/Kites/Black Kite/thumbnail,Birds/Raptors/Kites/Black Kite/Photos/,Birds/Raptors/Kites/Black Kite/sonogram,kite_black_sonogram,kite_black_sound,kite_black,kite_black_plate,kite_black_thumbnail,map_kite_black_b,map_kite_black_z,bar_kite_black,kite_black,Swartwou
378,Raptors,Kites,"Kite, Yellow-billed",05_06_03,Yellow-billed Kite,common,TBC,129,Birds/Raptors/Kites/Yellow-billed Kite/birdviewillustration,Birds/Raptors/Kites/Yellow-billed Kite/map,Birds/Raptors/Kites/Yellow-billed Kite/thumbnail,Birds/Raptors/Kites/Yellow-billed Kite/Photos/,Birds/Raptors/Kites/Yellow-billed Kite/sonogram,kite_yellow_billed_sonogram,kite_yellow_billed_sound,kite_yellow_billed,kite_yellow_billed_plate,kite_yellow_billed_thumbnail,map_kite_yellow_billed_b,map_kite_yellow_billed_z,bar_kite_yellow_billed,kite_yellowbilled,Geelbekwou
379,Raptors,Harriers,"Harrier, African Marsh",05_07_01,African Marsh Harrier,uncommon,TBC,167,Birds/Raptors/Harriers/African Marsh Harrier/birdviewillustration,Birds/Raptors/Harriers/African Marsh Harrier/map,Birds/Raptors/Harriers/African Marsh Harrier/thumbnail,Birds/Raptors/Harriers/African Marsh Harrier/Photos/,Birds/Raptors/Harriers/African Marsh Harrier/sonogram,harrier_african_marsh_sonogram,harrier_african_marsh_sound,harrier_african_marsh,harrier_african_marsh_plate,harrier_african_marsh_thumbnail,map_harrier_african_marsh_b,map_harrier_african_marsh_z,bar_harrier_african_marsh,harrier_african_marsh,Afrikaanse Vleivalk(Paddavreter)
380,Raptors,Harriers,"Harrier, Western Marsh",05_07_02,Western Marsh Harrier,top,TBC,166,Birds/Raptors/Harriers/Western Marsh Harrier/birdviewillustration,Birds/Raptors/Harriers/Western Marsh Harrier/map,Birds/Raptors/Harriers/Western Marsh Harrier/thumbnail,Birds/Raptors/Harriers/Western Marsh Harrier/Photos/,Birds/Raptors/Harriers/Western Marsh Harrier/sonogram,harrier_western_marsh_sonogram,harrier_western_marsh_sound,harrier_western_marsh,harrier_western_marsh_plate,harrier_western_marsh_thumbnail,map_harrier_western_marsh_b,map_harrier_western_marsh_z,bar_harrier_western_marsh,harrier_western_marsh,Europese Vleivalk(Paddavreter)
381,Raptors,Harriers,"Harrier, Montagu's",05_07_03,Montagu's Harrier,rare,TBC,170,Birds/Raptors/Harriers/Montagu's Harrier/birdviewillustration,Birds/Raptors/Harriers/Montagu's Harrier/map,Birds/Raptors/Harriers/Montagu's Harrier/thumbnail,Birds/Raptors/Harriers/Montagu's Harrier/Photos/,Birds/Raptors/Harriers/Montagu's Harrier/sonogram,harrier_montagus_sonogram,harrier_montagus_sound,harrier_montagus,harrier_montagus_plate,harrier_montagus_thumbnail,map_harrier_montagus_b,map_harrier_montagus_z,bar_harrier_montagus,harrier_montagus,Blouvleivalk (-paddavreter)
382,Raptors,Harriers,"Harrier, Pallid",05_07_04,Pallid Harrier,rare,TBC,168,Birds/Raptors/Harriers/Pallid Harrier/birdviewillustration,Birds/Raptors/Harriers/Pallid Harrier/map,Birds/Raptors/Harriers/Pallid Harrier/thumbnail,Birds/Raptors/Harriers/Pallid Harrier/Photos/,Birds/Raptors/Harriers/Pallid Harrier/sonogram,harrier_pallid_sonogram,harrier_pallid_sound,harrier_pallid,harrier_pallid_plate,harrier_pallid_thumbnail,map_harrier_pallid_b,map_harrier_pallid_z,bar_harrier_pallid,harrier_pallid,Witborsvleivalk (-paddavreter)
383,Raptors,Harriers,"Harrier, Black",05_07_05,Black Harrier,uncommon,TBC,169,Birds/Raptors/Harriers/Black Harrier/birdviewillustration,Birds/Raptors/Harriers/Black Harrier/map,Birds/Raptors/Harriers/Black Harrier/thumbnail,Birds/Raptors/Harriers/Black Harrier/Photos/,Birds/Raptors/Harriers/Black Harrier/sonogram,harrier_black_sonogram,harrier_black_sound,harrier_black,harrier_black_plate,harrier_black_thumbnail,map_harrier_black_b,map_harrier_black_z,bar_harrier_black,harrier_black,Witkruisvleivalk (-paddavreter)
384,Raptors,Accipiters & Allies,"Hawk, African Cuckoo",05_08_01,African Cuckoo Hawk,rare,TBC,127,Birds/Raptors/Accipiters & Allies/African Cuckoo Hawk/birdviewillustration,Birds/Raptors/Accipiters & Allies/African Cuckoo Hawk/map,Birds/Raptors/Accipiters & Allies/African Cuckoo Hawk/thumbnail,Birds/Raptors/Accipiters & Allies/African Cuckoo Hawk/Photos/,Birds/Raptors/Accipiters & Allies/African Cuckoo Hawk/sonogram,hawk_african_cuckoo_sonogram,hawk_african_cuckoo_sound,hawk_african_cuckoo,hawk_african_cuckoo_plate,hawk_african_cuckoo_thumbnail,map_hawk_african_cuckoo_b,map_hawk_african_cuckoo_z,bar_hawk_african_cuckoo,hawk_african_cuckoo,Koekoekvalk
385,Raptors,Accipiters & Allies,"Buzzard, Lizard",05_08_02,Lizard Buzzard,uncommon,TBC,144,Birds/Raptors/Accipiters & Allies/Lizard Buzzard/birdviewillustration,Birds/Raptors/Accipiters & Allies/Lizard Buzzard/map,Birds/Raptors/Accipiters & Allies/Lizard Buzzard/thumbnail,Birds/Raptors/Accipiters & Allies/Lizard Buzzard/Photos/,Birds/Raptors/Accipiters & Allies/Lizard Buzzard/sonogram,buzzard_lizard_sonogram,buzzard_lizard_sound,buzzard_lizard,buzzard_lizard_plate,buzzard_lizard_thumbnail,map_buzzard_lizard_b,map_buzzard_lizard_z,bar_buzzard_lizard,buzzard_lizard,Akkedisvalk
386,Raptors,Accipiters & Allies,"Goshawk, Dark Chanting",05_08_03,Dark Chanting Goshawk,uncommon,TBC,163,Birds/Raptors/Accipiters & Allies/Dark Chanting Goshawk/birdviewillustration,Birds/Raptors/Accipiters & Allies/Dark Chanting Goshawk/map,Birds/Raptors/Accipiters & Allies/Dark Chanting Goshawk/thumbnail,Birds/Raptors/Accipiters & Allies/Dark Chanting Goshawk/Photos/,Birds/Raptors/Accipiters & Allies/Dark Chanting Goshawk/sonogram,goshawk_dark_chanting_sonogram,goshawk_dark_chanting_sound,goshawk_dark_chanting,goshawk_dark_chanting_plate,goshawk_dark_chanting_thumbnail,map_goshawk_dark_chanting_b,map_goshawk_dark_chanting_z,bar_goshawk_dark_chanting,goshawk_dark_chanting,Donkersingvalk
387,Raptors,Accipiters & Allies,"Goshawk, Pale Chanting",05_08_04,Pale Chanting Goshawk,common,TBC,165,Birds/Raptors/Accipiters & Allies/Pale Chanting Goshawk/birdviewillustration,Birds/Raptors/Accipiters & Allies/Pale Chanting Goshawk/map,Birds/Raptors/Accipiters & Allies/Pale Chanting Goshawk/thumbnail,Birds/Raptors/Accipiters & Allies/Pale Chanting Goshawk/Photos/,Birds/Raptors/Accipiters & Allies/Pale Chanting Goshawk/sonogram,goshawk_pale_chanting_sonogram,goshawk_pale_chanting_sound,goshawk_pale_chanting,goshawk_pale_chanting_plate,goshawk_pale_chanting_thumbnail,map_goshawk_pale_chanting_b,map_goshawk_pale_chanting_z,bar_goshawk_pale_chanting,goshawk_pale_chanting,Bleeksingvalk
